employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment
E13719,Ryan Cox,2025-04-27,,active,Retail Banking,Technology,2,"Manager, Retail Banking",162400.0,1.08,Male,18-24,Anglo-Australian,Full-time,False,False,E08910,acquisition,Entity_C,PeopleSoft-Legacy,57.0,8,False
E13720,Kimberly Owen,2025-04-27,,active,Technology,Technology,3,"Senior Manager, Technology",218500.0,1.05,Female,30-34,South Asian,Casual,False,False,E06272,acquisition,Entity_C,PeopleSoft-Legacy,53.0,8,False
E13721,David Grant,2025-04-27,,active,Wealth Management,Client-Advisory,1,Adviser,105900.0,0.82,Male,35-39,African,Full-time,False,False,E14310,acquisition,Entity_C,PeopleSoft-Legacy,87.0,8,False
E13722,Meagan Ramsey,2025-04-27,,active,Wealth Management,Technology,1,Engineer,99500.0,1.0,Female,30-34,Middle Eastern,Full-time,False,True,E10510,acquisition,Entity_C,PeopleSoft-Legacy,33.0,8,False
E13723,Corey Lee,2025-04-28,,active,Corporate Operations,Risk-Compliance,1,Risk Analyst,89400.0,1.01,Male,18-24,Anglo-Australian,Fixed-term,False,False,E02691,referral,NovaCorp-Origin,WorkdayHR,59.0,8,False
E13724,Lance Gonzalez,2025-04-28,,active,Wealth Management,Client-Advisory,2,"Manager, Wealth Management",133000.0,0.98,Male,35-39,Anglo-Australian,Full-time,False,False,E12162,acquisition,Entity_C,PeopleSoft-Legacy,41.0,8,False
E13725,Michael Wilson,2025-04-28,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",167700.0,1.03,Male,35-39,Anglo-Australian,Full-time,False,False,E14299,acquisition,Entity_C,PeopleSoft-Legacy,21.0,8,False
E13726,Yvonne Dickson,2025-04-28,,active,Retail Banking,Corporate-Support,1,Senior Specialist,130300.0,1.02,Prefer not to say,18-24,Anglo-Australian,Full-time,False,False,E01099,acquisition,Entity_C,PeopleSoft-Legacy,39.0,8,False
E13727,James Gordon,2025-04-28,,active,Technology,Risk-Compliance,1,Risk Analyst,100400.0,0.97,Male,25-29,East Asian,Full-time,False,True,E00772,acquisition,Entity_C,PeopleSoft-Legacy,64.0,8,False
E13728,Donald Carpenter,2025-04-28,,active,Insurance,Corporate-Support,1,Specialist,106900.0,0.97,Male,18-24,Southeast Asian,Full-time,False,False,E01668,acquisition,Entity_C,PeopleSoft-Legacy,78.0,8,False
E13729,Debbie Ortiz,2025-04-28,,active,Wealth Management,Client-Advisory,2,"Manager, Wealth Management",181100.0,0.91,Female,30-34,Anglo-Australian,Fixed-term,False,False,E11038,acquisition,Entity_C,PeopleSoft-Legacy,39.0,8,False
E13730,Hannah Floyd,2025-04-28,,active,Technology,Client-Advisory,1,Adviser,86100.0,1.07,Female,30-34,Anglo-Australian,Full-time,False,False,E05886,acquisition,Entity_C,PeopleSoft-Legacy,28.0,8,False
E13731,Christopher Murillo,2025-04-28,,active,Technology,Management,1,Administration Officer,84000.0,0.97,Male,18-24,Anglo-Australian,Full-time,False,False,E00345,acquisition,Entity_C,PeopleSoft-Legacy,82.0,8,False
E13732,Erica Hunt,2025-04-28,,active,Corporate Operations,Operations-Processing,1,Analyst,115000.0,1.07,Female,25-29,Anglo-Australian,Full-time,False,True,E02845,acquisition,Entity_C,PeopleSoft-Legacy,65.0,8,False
E13733,Mary Nelson,2025-04-28,,active,Corporate Operations,Management,1,Team Leader,126000.0,1.03,Female,30-34,Anglo-Australian,Casual,False,False,E14396,acquisition,Entity_C,PeopleSoft-Legacy,15.0,8,False
E13734,Jessica Powell,2025-04-28,,active,Wealth Management,Management,3,"Senior Manager, Wealth Management",204900.0,0.95,Female,30-34,Anglo-Australian,Part-time,False,True,E11888,acquisition,Entity_C,PeopleSoft-Legacy,54.0,8,False
E13735,Laurie Campbell,2025-04-28,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",126200.0,1.07,Female,25-29,Anglo-Australian,Full-time,False,False,E06446,acquisition,Entity_C,PeopleSoft-Legacy,66.0,8,False
E13736,Christine Mendez,2025-04-28,,active,Corporate Operations,Corporate-Support,1,Senior Specialist,122900.0,0.99,Female,18-24,Pacific Islander,Casual,False,False,E01480,acquisition,Entity_C,PeopleSoft-Legacy,74.0,8,False
E13737,Regina Rodriguez,2025-04-28,,active,Retail Banking,Management,1,Administration Officer,71500.0,1.01,Female,35-39,South Asian,Full-time,False,False,E00241,acquisition,Entity_C,PeopleSoft-Legacy,68.0,8,False
E13738,Jordan Barnes,2025-04-28,,active,Retail Banking,Operations-Processing,1,Senior Analyst,135400.0,0.98,Male,25-29,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E02152,acquisition,Entity_C,PeopleSoft-Legacy,71.0,8,False
E13739,Mark Spence,2025-04-28,,active,Technology,Risk-Compliance,1,Compliance Officer,76500.0,1.03,Male,18-24,East Asian,Full-time,False,False,E02235,acquisition,Entity_C,PeopleSoft-Legacy,77.0,8,False
E13740,Kathryn Whitney,2025-04-28,,active,Insurance,Operations-Processing,1,Processing Officer,80700.0,0.96,Female,30-34,Anglo-Australian,Casual,False,False,E02240,acquisition,Entity_C,PeopleSoft-Legacy,86.0,8,False
E13741,Shannon Kennedy,2025-04-28,,active,Insurance,Operations-Processing,1,Senior Analyst,129500.0,0.9,Female,30-34,Pacific Islander,Full-time,False,False,E09633,acquisition,Entity_C,PeopleSoft-Legacy,78.0,8,False
E13742,Darryl Montgomery,2025-04-28,,active,Technology,Corporate-Support,1,Graduate,69300.0,0.92,Male,35-39,South Asian,Full-time,False,True,E10143,acquisition,Entity_C,PeopleSoft-Legacy,23.0,8,False
E13743,Kevin Scott,2025-04-28,,active,Wealth Management,Risk-Compliance,1,Risk Analyst,105700.0,1.03,Male,18-24,South Asian,Part-time,False,False,E01093,acquisition,Entity_C,PeopleSoft-Legacy,70.0,8,False
E13744,Annette Rivera,2025-04-29,,active,Wealth Management,Client-Advisory,1,Senior Adviser,133500.0,0.93,Female,35-39,Anglo-Australian,Full-time,False,False,E01462,acquisition,Entity_C,PeopleSoft-Legacy,41.0,8,False
E13745,Tiffany Campos,2025-04-29,,active,Executive Leadership,Corporate-Support,1,Specialist,106800.0,0.89,Female,25-29,East Asian,Full-time,False,False,E11011,acquisition,Entity_C,PeopleSoft-Legacy,22.0,8,False
E13746,Kathleen Davis,2025-04-29,,active,Technology,Technology,1,Engineer,95200.0,0.84,Female,25-29,Anglo-Australian,Full-time,False,False,E02436,acquisition,Entity_C,PeopleSoft-Legacy,89.0,8,False
E13747,Danielle Ritter,2025-04-29,,active,Corporate Operations,Operations-Processing,1,Processing Officer,74600.0,1.02,Female,25-29,Anglo-Australian,Full-time,False,False,E05903,acquisition,Entity_C,PeopleSoft-Legacy,84.0,8,False
E13748,Amy Arnold,2025-04-29,,active,Insurance,Technology,1,Junior Developer,84000.0,0.87,Female,25-29,Anglo-Australian,Full-time,False,False,E09719,acquisition,Entity_C,PeopleSoft-Legacy,78.0,8,False
E13749,Stephanie Perez,2025-04-29,2025-05-23,departed,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",142000.0,0.99,Female,25-29,South Asian,Full-time,False,False,E04338,acquisition,Entity_C,PeopleSoft-Legacy,45.0,0,False
E13750,Erica Martinez,2025-04-29,2025-05-23,departed,Wealth Management,Management,1,Administration Officer,84000.0,0.94,Female,35-39,Anglo-Australian,Full-time,False,False,E00211,acquisition,Entity_C,PeopleSoft-Legacy,18.0,0,False
E13751,Adam Woods,2025-04-29,,active,Wealth Management,Management,1,Team Leader,117000.0,0.96,Male,25-29,South Asian,Casual,False,False,E08035,acquisition,Entity_C,PeopleSoft-Legacy,45.0,8,False
E13752,Catherine Curry,2025-04-29,,active,Retail Banking,Technology,2,"Manager, Retail Banking",147400.0,0.75,Female,30-34,East Asian,Full-time,True,False,E09988,acquisition,Entity_C,PeopleSoft-Legacy,88.0,8,False
E13753,Nicole Velez,2025-04-29,,active,Risk & Compliance,Operations-Processing,1,Processing Officer,62100.0,0.97,Female,18-24,Southeast Asian,Fixed-term,False,False,E01306,acquisition,Entity_C,PeopleSoft-Legacy,40.0,8,False
E13754,Evelyn Cole,2025-04-29,,active,Insurance,Client-Advisory,1,Adviser,86300.0,1.0,Female,25-29,South Asian,Full-time,False,False,E02289,acquisition,Entity_C,PeopleSoft-Legacy,37.0,8,False
E13755,Kenneth Frey,2025-04-29,,active,Technology,Management,1,Administration Officer,81800.0,0.87,Male,30-34,Anglo-Australian,Full-time,False,True,E00507,acquisition,Entity_C,PeopleSoft-Legacy,31.0,8,False
E13756,Eric Wright,2025-04-29,,active,Wealth Management,Management,1,Team Leader,126900.0,0.9,Prefer not to say,30-34,East Asian,Full-time,False,False,E02773,acquisition,Entity_C,PeopleSoft-Legacy,17.0,8,False
E13757,Vincent Welch,2025-04-29,,active,Technology,Client-Advisory,1,Adviser,95800.0,0.99,Male,25-29,East Asian,Full-time,False,False,E02707,agency,NovaCorp-Origin,WorkdayHR,24.0,8,False
E13758,Patrick Jackson,2025-04-29,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",167700.0,0.99,Non-binary,30-34,East Asian,Part-time,False,False,E01534,acquisition,Entity_C,PeopleSoft-Legacy,71.0,8,False
E13759,Danielle Wong,2025-04-29,,active,Executive Leadership,Operations-Processing,1,Senior Analyst,130600.0,0.98,Female,25-29,Anglo-Australian,Full-time,False,False,E00533,acquisition,Entity_C,PeopleSoft-Legacy,59.0,8,False
E13760,Linda Glover,2025-04-29,,active,Retail Banking,Technology,1,Junior Developer,59800.0,0.82,Female,25-29,Anglo-Australian,Full-time,True,False,E00462,acquisition,Entity_C,PeopleSoft-Legacy,72.0,8,False
E13761,Jessica Walsh,2025-04-29,,active,Insurance,Risk-Compliance,1,Senior Risk Analyst,121300.0,0.98,Female,25-29,Southeast Asian,Full-time,False,True,E08554,acquisition,Entity_C,PeopleSoft-Legacy,15.0,8,False
E13762,Olivia Russell,2025-04-29,,active,Risk & Compliance,Management,1,Administration Officer,67800.0,0.97,Female,18-24,Anglo-Australian,Part-time,False,False,E02252,acquisition,Entity_C,PeopleSoft-Legacy,65.0,8,False
E13763,Cheryl Cook,2025-04-29,,active,Executive Leadership,Technology,1,Junior Developer,61000.0,1.03,Female,35-39,Anglo-Australian,Full-time,False,False,E12566,acquisition,Entity_C,PeopleSoft-Legacy,87.0,8,False
E13764,Julie Lowe,2025-04-30,,active,Retail Banking,Operations-Processing,1,Senior Analyst,138900.0,1.05,Female,30-34,Anglo-Australian,Full-time,False,False,E05794,agency,NovaCorp-Origin,WorkdayHR,77.0,8,False
E13765,Nicholas Taylor,2025-04-30,,active,Retail Banking,Risk-Compliance,1,Senior Risk Analyst,120600.0,0.93,Male,25-29,European (non-Anglo),Full-time,False,False,E00781,acquisition,Entity_C,PeopleSoft-Legacy,37.0,8,False
E13766,Emily Jones,2025-04-30,,active,Technology,Technology,1,Engineer,108000.0,1.07,Female,25-29,Anglo-Australian,Full-time,False,True,E01180,acquisition,Entity_C,PeopleSoft-Legacy,43.0,8,False
E13767,Kristopher Myers,2025-04-30,,active,Corporate Operations,Operations-Processing,3,"Senior Manager, Corporate Operations",205100.0,0.93,Male,25-29,Anglo-Australian,Part-time,False,False,E13341,acquisition,Entity_C,PeopleSoft-Legacy,82.0,8,False
E13768,Michelle Williams,2025-04-30,,active,Retail Banking,Management,1,Administration Officer,80200.0,0.94,Female,18-24,Anglo-Australian,Full-time,False,False,E00895,acquisition,Entity_C,PeopleSoft-Legacy,70.0,8,False
E13769,Ricky Smith,2025-04-30,,active,Technology,Corporate-Support,1,Senior Specialist,122600.0,0.97,Male,18-24,Anglo-Australian,Full-time,False,False,E02291,acquisition,Entity_C,PeopleSoft-Legacy,51.0,8,False
E13770,Catherine Marsh,2025-04-30,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",117400.0,0.97,Female,30-34,Middle Eastern,Full-time,False,True,E00940,acquisition,Entity_C,PeopleSoft-Legacy,38.0,8,False
E13771,Stephen Johnson,2025-04-30,,active,Technology,Technology,1,Junior Developer,69600.0,0.95,Male,18-24,Anglo-Australian,Full-time,False,True,E03174,acquisition,Entity_C,PeopleSoft-Legacy,79.0,8,False
E13772,Diana Murray,2025-04-30,,active,Corporate Operations,Operations-Processing,2,"Manager, Corporate Operations",148200.0,0.93,Female,30-34,East Asian,Part-time,False,False,E02467,acquisition,Entity_C,PeopleSoft-Legacy,77.0,8,False
E13773,Mary Thompson,2025-04-30,,active,Technology,Management,2,"Manager, Technology",138400.0,0.97,Female,25-29,Anglo-Australian,Full-time,False,False,E00922,acquisition,Entity_C,PeopleSoft-Legacy,22.0,8,False
E13774,Maria Taylor,2025-04-30,,active,Technology,Risk-Compliance,2,"Manager, Technology",167500.0,0.99,Female,35-39,Anglo-Australian,Full-time,False,True,E12800,agency,NovaCorp-Origin,WorkdayHR,66.0,8,False
E13775,Clarence Long,2025-04-30,,active,Retail Banking,Client-Advisory,1,Adviser,87400.0,0.96,Male,18-24,Southeast Asian,Full-time,False,True,E01629,acquisition,Entity_C,PeopleSoft-Legacy,52.0,8,False
E13776,Elizabeth Anderson,2025-04-30,,active,Technology,Client-Advisory,4,"Director, Technology",283000.0,1.03,Female,35-39,Anglo-Australian,Full-time,False,False,E09653,acquisition,Entity_C,PeopleSoft-Legacy,66.0,8,False
E13777,Alexander Bautista,2025-04-30,,active,Technology,Client-Advisory,1,Client Service Officer,77100.0,0.98,Male,35-39,East Asian,Full-time,False,False,E00212,acquisition,Entity_C,PeopleSoft-Legacy,60.0,8,False
E13778,Maureen Henry,2025-04-30,,active,Retail Banking,Operations-Processing,1,Processing Officer,68700.0,1.0,Female,35-39,Anglo-Australian,Casual,False,True,E06715,acquisition,Entity_C,PeopleSoft-Legacy,33.0,8,False
E13779,Joseph Griffith,2025-04-30,,active,Retail Banking,Technology,1,Engineer,95100.0,0.92,Male,18-24,Anglo-Australian,Full-time,False,True,E07719,acquisition,Entity_C,PeopleSoft-Legacy,90.0,8,False
E13780,Stephen Walker,2025-04-30,,active,Retail Banking,Client-Advisory,1,Client Service Officer,77700.0,0.9,Male,35-39,East Asian,Part-time,False,False,E14121,acquisition,Entity_C,PeopleSoft-Legacy,36.0,8,False
E13781,Kristy Kennedy,2025-05-01,,active,Executive Leadership,Client-Advisory,1,Client Service Officer,66400.0,0.97,Female,25-29,Anglo-Australian,Full-time,False,False,E02134,acquisition,Entity_C,PeopleSoft-Legacy,63.0,8,False
E13782,Jimmy Edwards,2025-05-01,2025-07-09,departed,Technology,Client-Advisory,1,Client Service Officer,58600.0,0.82,Male,30-34,Anglo-Australian,Part-time,True,True,E09248,acquisition,Entity_C,PeopleSoft-Legacy,55.0,2,False
E13783,Sabrina Peterson,2025-05-01,,active,Corporate Operations,Technology,1,Senior Engineer,129500.0,1.1,Female,30-34,Anglo-Australian,Part-time,False,True,E00903,acquisition,Entity_C,PeopleSoft-Legacy,39.0,8,False
E13784,Collin Alvarez,2025-05-01,,active,Risk & Compliance,Corporate-Support,1,Senior Specialist,125600.0,0.91,Male,35-39,Anglo-Australian,Full-time,False,False,E00040,acquisition,Entity_C,PeopleSoft-Legacy,25.0,8,False
E13785,Victor Smith,2025-05-01,,active,Wealth Management,Client-Advisory,1,Client Service Officer,68500.0,0.92,Male,25-29,East Asian,Full-time,False,False,E00568,acquisition,Entity_C,PeopleSoft-Legacy,70.0,8,False
E13786,Maria Farley,2025-05-01,,active,Retail Banking,Corporate-Support,1,Specialist,92100.0,0.93,Female,18-24,Anglo-Australian,Full-time,False,False,E04618,acquisition,Entity_C,PeopleSoft-Legacy,39.0,8,False
E13787,Nathaniel Mathis,2025-05-01,,active,Risk & Compliance,Corporate-Support,1,Specialist,96900.0,0.94,Male,18-24,European (non-Anglo),Full-time,False,False,E07862,acquisition,Entity_C,PeopleSoft-Legacy,40.0,8,False
E13788,Ryan Simpson,2025-05-01,,active,Executive Leadership,Executive,7,Chief Technology Officer,889700.0,0.99,Male,25-29,South Asian,Full-time,False,False,E07508,acquisition,Entity_C,PeopleSoft-Legacy,79.0,8,False
E13789,Heather Stephens,2025-05-01,,active,Retail Banking,Corporate-Support,1,Graduate,57700.0,1.0,Female,18-24,South Asian,Full-time,False,False,E04635,acquisition,Entity_C,PeopleSoft-Legacy,49.0,8,False
E13790,Brian Williams,2025-05-01,,active,Retail Banking,Technology,1,Senior Engineer,134400.0,0.97,Male,18-24,South Asian,Casual,False,False,E03852,acquisition,Entity_C,PeopleSoft-Legacy,72.0,8,False
E13791,Jordan Davis,2025-05-01,,active,Technology,Client-Advisory,1,Adviser,85900.0,0.87,Female,30-34,Anglo-Australian,Full-time,False,False,E11214,acquisition,Entity_C,PeopleSoft-Legacy,46.0,8,False
E13792,Derek Long,2025-05-01,,active,Technology,Client-Advisory,1,Senior Adviser,116300.0,1.0,Male,30-34,East Asian,Full-time,False,True,E02219,acquisition,Entity_C,PeopleSoft-Legacy,24.0,8,False
E13793,Mark Beard,2025-05-01,,active,Technology,Client-Advisory,3,"Senior Manager, Technology",188100.0,0.97,Male,25-29,Anglo-Australian,Full-time,False,False,E04991,acquisition,Entity_C,PeopleSoft-Legacy,77.0,8,False
E13794,Tammy Melton,2025-05-01,,active,Insurance,Client-Advisory,2,"Manager, Insurance",140300.0,0.98,Female,25-29,European (non-Anglo),Full-time,False,True,E01937,referral,NovaCorp-Origin,WorkdayHR,34.0,8,False
E13795,Vincent Johnson,2025-05-01,,active,Technology,Technology,1,Junior Developer,83200.0,0.93,Male,35-39,African,Full-time,False,False,E00892,acquisition,Entity_C,PeopleSoft-Legacy,71.0,8,False
E13796,Randall Thomas DVM,2025-05-01,2025-05-31,departed,Technology,Operations-Processing,1,Senior Analyst,128500.0,0.98,Male,30-34,Anglo-Australian,Full-time,False,False,E02533,acquisition,Entity_C,PeopleSoft-Legacy,73.0,1,False
E13797,Donna Lopez,2025-05-01,2025-05-30,departed,Insurance,Technology,1,Engineer,109300.0,0.95,Female,30-34,East Asian,Full-time,False,True,E00788,acquisition,Entity_C,PeopleSoft-Legacy,53.0,0,False
E13798,Douglas Rodriguez,2025-05-01,,active,Wealth Management,Risk-Compliance,1,Risk Analyst,106200.0,1.0,Male,18-24,Anglo-Australian,Full-time,False,False,E13253,acquisition,Entity_C,PeopleSoft-Legacy,66.0,8,False
E13799,Virginia Clark,2025-05-01,,active,Wealth Management,Technology,1,Engineer,99300.0,0.98,Female,35-39,Anglo-Australian,Part-time,False,False,E01833,acquisition,Entity_C,PeopleSoft-Legacy,35.0,8,False
E13800,Michelle Chan,2025-05-01,,active,Technology,Client-Advisory,1,Client Service Officer,69700.0,0.91,Female,30-34,Anglo-Australian,Full-time,False,False,E01776,acquisition,Entity_C,PeopleSoft-Legacy,45.0,8,False
E13801,Dr. Pamela Santana,2025-05-02,2025-06-30,departed,Wealth Management,Operations-Processing,1,Processing Officer,55000.0,0.8,Female,18-24,Anglo-Australian,Full-time,False,False,E13955,acquisition,Entity_C,PeopleSoft-Legacy,66.0,1,False
E13802,Justin Torres,2025-05-02,,active,Executive Leadership,Risk-Compliance,1,Compliance Officer,71400.0,0.9,Male,30-34,Southeast Asian,Casual,True,False,E00775,acquisition,Entity_C,PeopleSoft-Legacy,87.0,8,False
E13803,Rhonda Adams,2025-05-02,,active,Technology,Client-Advisory,1,Adviser,108800.0,1.03,Female,35-39,East Asian,Full-time,False,False,E02729,acquisition,Entity_C,PeopleSoft-Legacy,75.0,8,False
E13804,Jason Schroeder,2025-05-02,,active,Technology,Management,1,Team Leader,141200.0,0.94,Male,35-39,Anglo-Australian,Full-time,False,False,E02299,acquisition,Entity_C,PeopleSoft-Legacy,89.0,8,False
E13805,Brian Taylor,2025-05-02,2025-05-30,departed,Insurance,Operations-Processing,1,Analyst,111300.0,1.0,Male,35-39,Anglo-Australian,Full-time,False,False,E00409,acquisition,Entity_C,PeopleSoft-Legacy,79.0,0,False
E13806,Eileen Snyder,2025-05-02,,active,Technology,Corporate-Support,1,Specialist,103700.0,0.95,Female,35-39,Anglo-Australian,Casual,False,True,E13889,acquisition,Entity_C,PeopleSoft-Legacy,23.0,8,False
E13807,Duane Thomas,2025-05-02,,active,Insurance,Risk-Compliance,1,Risk Analyst,101300.0,0.94,Male,35-39,South Asian,Full-time,True,False,E01517,acquisition,Entity_C,PeopleSoft-Legacy,18.0,8,False
E13808,Melissa Clay,2025-05-02,,active,Corporate Operations,Technology,1,Engineer,112200.0,0.93,Female,18-24,Maori/Aboriginal & Torres Strait Islander,Full-time,False,True,E02618,acquisition,Entity_C,PeopleSoft-Legacy,14.0,8,False
